label,text
0,Ah! Haha that's exciting If I ever come to Australia we are definitely gonna have a movie night FYI 
1,morning! just got my coffee 
1,I'm excited! Hust let me know when you want to go over to Lucky7 Tattoos 
1,Milk Gran Torino Bolt Bride Wars New In Town (yeah I got through a few ) Damn I love longhaul 
1,To make a long day short--I did nothing =D well I had some friends over they just left (3:55am) We have been drinking since 9 Smashed 
1,watching &quot;Knowing&quot; and lovin it 
1,had a funny time at neball against PLC score: 48-3 what a game 
0,Hi guys! Guess who has Twitter on her phone now? Me! 
1,- Wow I didn't realise you were Hami lol Thanks for all the comments on my blog dude 
1,Is sooo waking both of them up on my way back to SB good night america 
0,i am! lol its just i got used 2 talkin 2 ya ! 
1,neatza pe plantatie as usual 
1,Morning all typical grey & wet bank holiday Mon so far today :- Off to photo gallery and paint gallery later may treat myself 
1,is new van a nice one 
1,lol i know but it was just so funny ahaha 
1,thanks i feel a lot better now but it hurt like hell!!! good luck with the lousy student writing 
1,u think i could call u tnite? 
1,LOL! It's on the right? I gotta try when I get home I'm using it at work So the X is where it should be 
1,Headed up to WMC for the day Hopefully I'll have enough time to swing by Chinatown on the way home I'm in the mood for duck! 
1,Watched Yes Man it was good com-dbrc88 
0,trying to figure it out 
1,Yeah that's me I used my initials for my Flickr account! 
1,it's a perfect day to throw back your head and kiss it all good bye - love it so cheerful!! ? fm-~5jckp 
1,thatd be likely bein that i lived on campus ha i just moved back to the cov 
1,The top 5 words I've tweeted: hug good people fun twitter com-dcxoty that's really quite nice 
0,work Reachable on my mobile 
1,Hi I have uploaded 5 completely new Chinese Lessons on www youtube com-ChineseLearn Please feel free to watch and enjoy 
1,may the fourth be with you! happy star wars day 
0,com-4j9eo this is how it looks at nights 
1,good morning fella i have the joy of work to do today what are your plans? 
0,Hey thats good my Daughter's still asleep and Son is drawing better feed him v soon 
0,probably because it's getting chilly here 
1,oh ok kool keep me informed bout that checked ur paged its nice 
1,Engaged May 1st to the best guy I could not be happier! I love you Jay! 
1,love session 2 of king of queens 
1,well on a day off you owe it to yourself to sleep in late 
1,I've thought about it several times got a few good friends there! 
1,Have you heard the song &quot;Purpose&quot; from Avenue Q? Your post reminds me of that 
1,Lol yes Hence my wanting to watch more! 
1,OMGSH IM BEING FOLLOWED BY >>PARAMORE<< :O 
1,We saw that in none 3D - the baddie's the best 
1,Aww thank you for asking people to follow me 
1,Hey girl I'm a new follower - I think it's awesome you've gotten the chance to get so close to Donnie Very cool!! 
0,must be time to go home - yes indeedy 
1,If you keep up with the 140 character limitation you will soon be writing more like Shakespeare than a garrulous fourth-grade scribe 
1,ajab chizi shode in blog-am :x che axayi ke migiram man 
0,Storm system that looked to bring us rain today is going to miss us 
1,Just got back from the karaoke bar in the metreon!!! Watching millionaire matchmaker 
1,lol brandy and mr whiskers is on 
0,i trusted matt with my life in that picture funnnn night though 
1,My 2 favorite things Fuzzball and Swine Flu com-dhpol7 
0,wished I could have been there last night Sounds like it was rocking! Can't wait to see pix or vids 
1,Hi I have uploaded 5 completely new Chinese Lessons on www youtube com-ChineseLearn Please feel free to watch and enjoy 
1,i just need to sleep 
1,morning hope u r well i'm off to bed soon! 
1,its the best show EVER! 
1,My Twitter was born on 12 Feb 09 Today at this point of time 4 May 09 3:56pm (GMT+8) I have 805 tweets (including this one) 
1,Looking at our photo shoot pics check out our myspace pics to see them i love them all 
1,Hi I have uploaded 5 completely new Chinese Lessons on www youtube com-ChineseLearn Please feel free to watch and enjoy 
1,Monday morning bathing - soooo relaxing! If I was a lady of luxury I would start every day like this 
1,I love finding regional groups of Twitterers! Glad I could connect you with a few new people 
1,She's so funny!!! I wish she were my grandma 
0,com-4j9fb - I really love this picture! 
1,its sunny here I will send some over to you 
1,Loved it! You continue to delight us Amber Great job on the backing and the video by Kudos 
1,it's called a telephone I know it's new technology but it's the way forward! 
1,Hi I have uploaded 5 completely new Chinese Lessons on www youtube com-ChineseLearn Please feel free to watch and enjoy 
1,great show on Friday champ Enjoyed it 
1,haha i just nto 2 lonq aqo qot out dh ashower 
1,In our vedanta class we have a saying &quot;Chit Happens&quot; (chit being mind vibrations or thoughts) 
1,ehh i need a break gonna do 3pg essay 2m before work at 5 going to bed now gym in the morning! nightttt 
1,thanks great day for it 
1,ha you'll do fine! just be positive! &aha i know huh wht a long conversation i remeber you and allyson did even lnger ones! x] 
1,did the house sale go OK? Hope so really like your daily painting today have a creative day 
1,Hi I have uploaded 5 completely new Chinese Lessons on www youtube com-ChineseLearn Please feel free to watch and enjoy 
1,I break some rules and don't take tension for them 
1,I told 'em that the English have a special quality when it comes to cussing! Welcome to the fun Dutch! 
0,i am! lol its just i got used 2 talkin 2 ya ! 
1,MY GOSHHH :3 A NEW FOLLOWER hi there! i won't rape you! i lie >:] 
1,but it's fun when they blatantly ignore the advice 
0,well i`m a little bit sick but i`m fine 
1,Editors read this and nod writers read this and take notes com-crm4c2 
1,all you have to do is have your boyfriend say something for me so i can hear his accent 
1,well uhm i guess u pretty do now dont u? lol but it still sounded good 
0,Black Russians makes me think of a &quot;white russian&quot; and this movie quotation: &quot;that rug really tied the room together &quot; 
1,is playing around && having fun with little kids right now hahahahaha 
1,Deb I am looking forward to exploring simple=ology-Mark Joyner I'll be back in about 10 hours 
1,lol hell yes i'm keen WE'RE GOING SKIING AT TREBLE CONE SOMETIME THIS WINTER 
1,My Chemical Romance Official Sodahead Profile sodahead com-mychemicalromance- 
1,Am busy yes But then always am Hope you had a great time traveling Where did you go? Welcome back! 
1,Anyone to recommend me JP artists with music similar to Soichi Negishi's Amai Koibito? 
0,They don't know that I like him cause I've never ask them bout him oh well I guess your right I feel abit better now 
1,Getting my self a nice cup of tea and turn on some music 
1,YAY mom bought me the Sakura bodyshop lotion! <3 
1,u were awesome at the bull and bush the other day cant wait to see u at the loft x 
0,says everyone was busy com-p-rou4v 
0,factory ng Elmer's? hihihi sorry corny! baka si ate ruby alam! 
0,did you drink too much? the best cure is a fry up 
1,Dude that is eerie Good song though and a good movie 
0,you work really hard so sometimes you need a break haha so yeah just let me know if you need help in anythin' 
1,Zelda Fans!!! pand_i - Zelda: The minnish cap and a want for more music taste: Zelda = epic I&# com-d7jvop 
1,lolz I'm the other way 'round My English is better than my Dutch (which is considered weird here :p) 
1,Good prices for bulk SMS and Premium SMS too itagg com 
1,30 days till p!nk babysitting in 15 minutes 
0,Eminem 3AM Freaking Awsome!!! Im Going Back Too Seams Like Something big is inside me and no is not a Alien 
0,thanks Daxx you too! God Bless you brother! 
1,Well having to revise them! Was to do some more gardening now I guess hoovering and some warcraft Not played in a week ! 
0,Borat is just so damn quotable ++ do you want the link to it? 
0,ah Hate it when that happens! The Race to Erase MS is this week Are you going? 
1,haha! i see go wear BLUE! ) heey ur watching JONAS! hahaha ) haven't watched any ep yet hope it shows here soon!:p 
1,good morning It's nice to see you! 
1,I just got twitter for my palm <3 
1,Aw you are and you're welcome 
1,Hehe you're right I'm not daft May is a good month to be on a French contract! 
0,can you please have a short stakc competition 
0,Looking for a new SMS sending solution? itagg com Get Ã¯Â¿Â½6 FREE SMS with every iTAGG! 
1,Happy Meal - B O B toy com-cjtqaf 
1,oh that totally works too 
1,So happy that it's FINALLY May! The Indy 500 Was there for the horrors of 1973 yet I still remain held captive by Indy's spirit 
0,hey are you there?Oyy i geas you sleep 
1,I thought every weekend was a long weekend in California 
1,Really this time G'night I have my new song of the week in the morning! 
1,Built a mini CDN over the past few days only has 3 locations (AU EU US) but it has GeoIP - quite fun to meddle with 
1,But on the bright side no school 
1,can u follow me please 
1,and Amanda Peet in A lot Like Love Loves it Classic really 
1,lol haha very funnyyy lol im talking to my bestfriend ashleyyyy!!! 
0,sexxxxxxxy I had a silly weekend with my bff =P Fun times! Haha 
0,is sitting in her nan's bathroom dying her hair for the x factor auditions tomorrow 
1,Waking up early to go to the gym 
1,nice to have you back 
1,at school can't wait to get out of here today get my tattoo at 3 
